,Home Score SMA,Home At-bats SMA,Home Hits SMA,Home Doubles SMA,Home Triples SMA,Home Homeruns SMA,Home RBIs SMA,Home Sacrifice Hits SMA,Home Sacrifice Flies SMA,Home Hit-by-pitch SMA,Home Walks SMA,Home Intentional Walks SMA,Home Strikeouts SMA,Home Stolen Bases SMA,Home Caught Stealing SMA,Home Grounded into DP SMA,Home Left on Base SMA,Home Pitchers Used SMA,Home Individual Earned Runs SMA,Home Earned Runs SMA,Home Wild Pitches SMA,Home Balks SMA,Home Putouts SMA,Home Assists SMA,Home Errors SMA,Home Passed Balls SMA,Home Double Plays SMA,Home Triple Plays SMA,Visiting Score SMA,Visiting At-bats SMA,Visiting Hits SMA,Visiting Doubles SMA,Visiting Triples SMA,Visiting Homeruns SMA,Visiting RBIs SMA,Visiting Sacrifice Hits SMA,Visiting Sacrifice Flies SMA,Visiting Hit-by-pitch SMA,Visiting Walks SMA,Visiting Intentional Walks SMA,Visiting Strikeouts SMA,Visiting Stolen Bases SMA,Visiting Caught Stealing SMA,Visiting Grounded into DP SMA,Visiting Left on Base SMA,Visiting Pitchers Used SMA,Visiting Individual Earned Runs SMA,Visiting Earned Runs SMA,Visiting Wild Pitches SMA,Visiting Balks SMA,Visiting Putouts SMA,Visiting Assists SMA,Visiting Errors SMA,Visiting Passed Balls SMA,Visiting Double Plays SMA,Visiting Triple Plays SMA
55,5.8,36.8,9.6,1.6,0.2,1.4,5.5,0.2,0.2,0.3,4.2,0.3,10.5,0.7,0.1,0.4,7.9,4.9,5.0,5.0,0.8,0.0,29.1,11.4,0.8,0.2,1.1,0.0,2.4,32.3,6.7,1.2,0.0,0.9,2.4,0.0,0.0,0.2,3.6,0.0,7.2,0.1,0.1,0.8,7.0,3.8,4.2,4.2,0.3,0.0,25.4,9.3,0.4,0.0,1.0,0.0
56,5.4,33.1,8.0,1.4,0.2,1.0,4.7,0.2,0.5,0.1,5.5,0.1,7.9,0.8,0.1,0.7,7.9,3.6,4.8,4.8,0.1,0.1,27.6,10.9,0.8,0.0,1.0,0.0,3.9,34.8,8.5,2.0,0.2,0.8,3.9,0.2,0.3,0.2,1.8,0.2,8.3,0.9,0.2,0.8,6.1,4.6,4.4,4.4,0.3,0.1,26.8,8.0,0.7,0.4,0.9,0.0
57,2.5,33.0,6.8,1.3,0.0,0.9,2.1,0.1,0.1,0.6,2.9,0.0,9.9,0.4,0.1,0.8,6.9,3.5,6.7,6.7,0.1,0.1,27.6,11.7,1.2,0.0,0.7,0.0,6.2,38.1,10.1,2.0,0.1,1.3,5.8,0.0,0.2,0.7,4.8,0.2,7.8,0.7,0.0,0.7,8.6,4.2,2.9,2.9,0.2,0.0,28.7,9.6,1.0,0.2,0.6,0.0
58,3.1,33.3,8.0,1.9,0.1,0.9,3.0,0.0,0.3,0.3,1.7,0.1,7.7,0.7,0.0,0.4,6.1,4.6,5.5,5.5,0.4,0.0,27.0,9.5,0.9,0.0,0.4,0.0,4.0,35.6,8.6,1.7,0.2,0.6,3.7,0.0,0.4,0.3,2.5,0.7,7.6,0.7,0.1,0.5,7.5,3.6,4.3,4.3,0.1,0.0,25.8,11.4,0.1,0.0,0.2,0.0
59,3.7,35.3,8.3,2.1,0.2,1.1,3.6,0.2,0.3,0.0,2.3,0.2,9.3,0.9,0.3,0.5,6.1,4.6,3.5,3.5,0.3,0.0,29.4,12.3,1.2,0.0,1.1,0.0,3.8,34.5,8.5,1.6,0.1,0.8,3.5,0.4,0.4,0.0,2.7,0.1,7.6,0.9,0.2,0.9,6.3,4.5,3.8,3.8,0.5,0.1,26.4,11.9,0.2,0.1,1.4,0.0
60,4.9,33.4,8.5,1.9,0.2,1.7,4.7,0.1,0.0,0.4,3.0,0.1,8.3,0.2,0.2,0.7,6.2,4.4,5.4,5.4,0.1,0.0,27.0,9.1,0.2,0.1,0.8,0.0,3.9,35.0,8.1,1.6,0.1,1.0,3.8,0.0,0.4,0.9,4.3,0.3,8.6,0.6,0.1,0.8,8.2,3.8,2.5,2.5,0.5,0.0,27.5,9.2,0.5,0.0,0.6,0.0
61,3.9,34.9,8.6,1.4,0.1,0.8,3.5,0.0,0.2,0.4,3.7,0.2,8.1,0.7,0.0,0.5,8.6,3.7,2.4,2.4,0.2,0.0,27.9,11.2,1.2,0.0,1.3,0.0,2.4,35.4,7.5,1.9,0.1,0.4,2.2,0.4,0.2,0.3,2.0,0.1,10.3,0.8,0.4,0.5,7.1,4.0,3.6,3.6,0.4,0.0,27.0,10.0,0.7,0.3,0.7,0.0
62,3.7,32.5,7.9,1.3,0.4,0.7,3.7,0.6,0.4,0.5,3.7,0.4,7.8,0.5,0.3,1.2,7.1,4.5,2.9,2.9,0.0,0.0,28.5,11.5,0.9,0.0,1.1,0.0,4.2,33.9,7.7,1.2,0.3,0.7,3.9,0.3,0.3,0.3,4.5,0.2,7.7,1.1,0.1,0.9,8.1,4.6,4.6,4.6,0.8,0.0,25.3,8.5,1.0,0.0,0.6,0.0
63,3.2,31.8,7.2,1.2,0.1,0.9,2.8,0.4,0.3,0.3,2.7,0.3,7.5,1.0,0.4,0.6,6.5,3.7,2.2,2.2,0.2,0.0,27.9,11.3,0.4,0.0,0.8,0.0,2.4,36.0,7.8,1.1,0.2,0.6,2.2,0.6,0.1,0.5,2.1,0.3,9.8,0.7,0.3,0.8,6.9,4.1,3.7,3.7,0.1,0.0,28.0,10.5,0.8,0.2,1.3,0.0
64,2.9,32.6,6.4,1.1,0.1,0.4,2.9,0.6,0.1,0.5,3.5,0.4,8.7,0.7,0.3,0.6,7.3,4.1,2.7,2.7,0.3,0.0,28.5,8.8,0.6,0.0,0.8,0.0,2.5,33.8,7.4,0.8,0.1,1.0,2.4,0.6,0.2,0.2,3.2,0.1,11.7,0.4,0.2,0.3,8.0,3.9,4.4,4.4,0.3,0.1,25.3,8.0,0.8,0.0,0.7,0.0
65,3.5,32.7,9.0,1.9,0.0,1.3,3.3,0.2,0.3,0.1,2.5,0.1,6.3,0.6,0.1,0.8,7.1,3.8,4.3,4.3,0.3,0.1,27.0,8.2,0.3,0.1,0.3,0.0,5.6,34.8,8.8,2.0,0.2,1.5,5.4,0.2,0.2,0.3,3.0,0.2,7.9,0.5,0.4,0.5,5.9,3.8,2.6,2.6,0.5,0.0,25.9,7.5,0.9,0.0,0.7,0.0
66,4.3,34.0,8.7,1.2,0.3,1.3,4.3,0.0,0.1,0.6,2.4,0.1,9.1,0.2,0.1,0.9,7.1,4.4,2.7,2.7,0.7,0.0,27.6,8.0,0.6,0.0,0.6,0.0,4.5,35.1,9.6,2.2,0.2,0.3,4.0,0.3,0.3,0.7,2.7,0.2,7.8,1.7,0.3,0.5,7.7,3.4,3.2,3.2,0.1,0.0,26.0,10.4,0.5,0.0,1.1,0.0
67,5.1,35.6,9.0,1.6,0.2,1.3,4.9,0.2,0.1,0.3,4.0,0.1,9.5,0.5,0.1,0.5,7.6,4.5,4.9,4.9,0.9,0.0,28.5,10.9,0.7,0.1,1.1,0.0,2.4,32.8,6.7,1.4,0.1,0.7,2.4,0.0,0.0,0.2,3.8,0.0,7.0,0.1,0.1,0.8,7.4,3.6,4.2,4.2,0.4,0.0,25.4,10.0,0.4,0.0,1.0,0.0
68,3.0,32.3,6.6,1.2,0.0,0.9,2.7,0.0,0.1,0.7,2.0,0.1,10.6,0.1,0.3,0.5,6.2,4.1,3.7,3.7,0.6,0.1,27.0,8.8,0.4,0.0,0.7,0.0,4.3,33.1,8.8,1.9,0.2,0.5,3.9,0.8,0.7,0.5,3.2,0.2,6.7,1.0,0.2,1.0,7.0,3.9,3.4,3.4,0.4,0.0,25.8,10.7,0.6,0.1,1.9,0.0
69,3.0,33.2,7.0,1.3,0.0,1.1,2.6,0.1,0.1,0.4,2.6,0.0,10.2,0.3,0.1,0.4,6.4,3.6,6.9,6.9,0.1,0.1,27.6,12.6,1.2,0.0,0.9,0.0,6.1,37.7,10.5,1.9,0.1,1.3,5.6,0.0,0.3,0.7,4.5,0.2,7.5,0.8,0.0,0.8,8.7,4.1,3.2,3.2,0.3,0.0,27.8,9.5,1.0,0.3,0.6,0.0
70,2.5,34.0,7.7,1.2,0.2,0.4,2.3,0.1,0.1,0.6,1.6,0.0,7.6,0.3,0.0,0.8,7.0,3.9,3.1,3.1,0.3,0.0,28.2,11.2,0.4,0.0,1.2,0.0,4.0,35.6,9.1,1.9,0.1,0.6,3.7,0.5,0.1,0.1,2.3,0.1,6.6,0.6,0.3,0.9,6.7,3.0,2.4,2.4,0.1,0.0,26.5,8.9,1.2,0.2,0.6,0.0
71,3.1,33.4,7.9,1.8,0.2,0.9,3.1,0.1,0.3,0.3,1.9,0.1,7.7,0.6,0.2,0.2,6.2,4.7,5.6,5.6,0.3,0.0,27.0,9.8,1.2,0.0,0.5,0.0,4.4,36.5,9.2,1.8,0.2,0.5,4.1,0.0,0.4,0.3,2.3,0.6,7.0,0.7,0.1,0.3,7.8,3.8,4.6,4.6,0.1,0.0,25.8,11.4,0.2,0.0,0.1,0.0
72,4.0,35.0,8.5,1.9,0.3,1.2,3.9,0.3,0.3,0.1,2.5,0.2,8.9,0.9,0.2,0.5,6.3,4.5,3.6,3.6,0.4,0.0,29.1,12.1,1.2,0.0,1.2,0.0,3.5,33.9,8.0,1.6,0.1,0.8,3.3,0.4,0.3,0.0,2.9,0.1,7.7,0.9,0.2,0.9,6.1,4.4,3.9,3.9,0.3,0.1,26.1,11.8,0.2,0.1,1.6,0.0
73,5.2,34.1,9.2,1.9,0.2,1.8,4.9,0.1,0.0,0.4,3.2,0.1,8.0,0.2,0.2,0.6,6.8,4.4,5.4,5.4,0.0,0.0,27.0,9.4,0.1,0.2,1.0,0.0,4.0,34.4,7.6,1.8,0.1,1.0,3.9,0.0,0.4,0.8,4.8,0.2,8.7,0.6,0.2,0.9,7.9,3.8,2.9,2.9,0.5,0.0,27.5,9.6,0.4,0.0,0.6,0.0
74,3.6,34.9,8.5,1.2,0.1,0.6,3.2,0.1,0.3,0.5,3.4,0.3,7.9,0.6,0.0,0.4,8.9,3.4,2.3,2.3,0.2,0.0,27.9,11.7,1.1,0.0,1.4,0.0,2.4,35.1,7.3,1.8,0.1,0.4,2.2,0.5,0.2,0.3,1.8,0.1,10.1,0.6,0.3,0.5,6.7,3.9,3.3,3.3,0.4,0.0,27.0,9.8,1.1,0.2,0.7,0.0
75,3.5,32.1,7.5,1.2,0.4,0.7,3.5,0.6,0.5,0.6,3.5,0.3,7.6,0.5,0.3,1.1,6.9,4.8,2.9,2.9,0.0,0.0,28.5,11.3,0.8,0.1,1.1,0.0,4.3,34.1,7.8,1.3,0.3,0.7,4.0,0.2,0.2,0.3,4.4,0.2,7.0,1.1,0.1,1.0,7.9,4.6,5.1,5.1,0.6,0.0,25.0,7.9,1.1,0.0,0.6,0.0
76,3.3,31.8,7.4,1.1,0.1,0.8,2.9,0.4,0.4,0.4,2.8,0.3,7.0,1.0,0.4,0.6,6.7,3.7,2.4,2.4,0.2,0.0,27.9,10.6,0.3,0.0,0.7,0.0,2.5,35.8,7.3,1.1,0.2,0.7,2.4,0.6,0.1,0.4,2.0,0.3,10.4,0.7,0.3,0.5,6.4,4.2,3.9,3.9,0.1,0.0,27.7,10.4,0.8,0.2,1.2,0.0
77,2.9,33.1,6.4,1.1,0.1,0.3,2.8,0.5,0.2,0.6,3.4,0.3,8.8,0.8,0.3,0.5,7.2,4.4,3.1,3.1,0.3,0.0,28.8,9.5,0.6,0.0,0.8,0.0,3.2,34.7,8.0,1.0,0.1,1.2,3.1,0.7,0.2,0.2,3.2,0.1,11.9,0.4,0.1,0.3,8.0,4.0,4.6,4.6,0.2,0.1,25.9,7.6,0.9,0.1,0.7,0.0
78,3.5,32.8,8.9,1.8,0.0,1.4,3.3,0.2,0.3,0.3,2.0,0.1,6.1,0.7,0.0,0.7,6.9,3.8,4.4,4.4,0.3,0.2,27.0,7.7,0.4,0.1,0.2,0.0,5.0,34.8,8.9,2.0,0.1,1.5,4.7,0.2,0.1,0.3,2.8,0.1,8.1,0.6,0.4,0.5,6.2,4.1,2.9,2.9,0.5,0.1,25.6,7.0,0.9,0.0,0.7,0.0
79,4.7,33.4,8.7,1.1,0.3,1.6,4.7,0.0,0.1,0.6,2.5,0.1,9.0,0.3,0.1,1.0,6.5,4.0,2.4,2.4,0.6,0.0,27.6,8.6,0.6,0.0,0.7,0.0,4.1,34.4,8.9,2.0,0.1,0.3,3.6,0.3,0.2,0.6,3.0,0.2,7.5,1.7,0.3,0.6,7.5,3.3,2.9,2.9,0.1,0.0,26.0,10.8,0.4,0.0,1.1,0.0
80,5.1,35.2,8.8,1.6,0.0,1.1,4.6,0.2,0.1,0.2,3.9,0.1,9.5,0.6,0.1,0.5,7.3,4.2,4.3,4.3,0.8,0.0,28.5,11.0,0.7,0.1,1.5,0.0,2.4,32.4,6.8,1.3,0.1,0.6,2.3,0.0,0.0,0.3,4.1,0.0,7.0,0.1,0.1,1.1,7.4,3.6,4.5,4.5,0.3,0.0,25.4,9.5,0.8,0.0,0.8,0.0
81,3.1,33.5,8.2,1.7,0.3,0.9,3.1,0.1,0.3,0.4,1.9,0.1,7.7,0.6,0.2,0.3,6.4,4.6,5.6,5.6,0.2,0.0,27.0,9.7,1.3,0.0,0.5,0.0,3.6,34.0,8.1,2.0,0.0,0.8,3.3,0.5,0.3,0.1,2.6,0.1,7.7,0.7,0.3,0.9,6.0,4.4,3.2,3.2,0.3,0.0,26.4,12.1,0.1,0.1,1.7,0.0
82,3.6,31.9,7.4,1.5,0.4,0.6,3.6,0.6,0.5,0.5,3.5,0.4,8.0,0.4,0.3,1.1,6.6,4.6,2.3,2.3,0.0,0.0,28.5,11.6,0.8,0.1,1.2,0.0,2.4,35.0,7.4,2.0,0.1,0.3,2.2,0.5,0.2,0.2,2.3,0.0,9.8,0.7,0.3,0.5,7.0,3.7,3.3,3.3,0.5,0.0,27.0,9.5,1.1,0.2,0.6,0.0
83,4.4,32.9,9.1,2.0,0.2,0.8,4.0,0.4,0.3,0.6,3.9,0.9,6.7,1.2,0.7,1.3,7.2,3.8,3.4,3.4,0.1,0.0,28.2,10.5,0.6,0.1,0.8,0.0,5.6,36.8,9.4,1.8,0.1,1.1,5.1,0.0,0.3,0.8,4.3,0.2,7.6,0.9,0.0,0.8,8.2,4.1,3.6,3.6,0.3,0.0,27.5,9.5,1.1,0.3,0.5,0.0
84,5.1,35.3,9.1,1.7,0.1,0.9,4.6,0.3,0.1,0.2,4.1,0.1,9.0,0.7,0.3,0.5,7.7,4.2,4.2,4.2,0.7,0.0,28.5,10.2,0.8,0.1,1.3,0.0,3.6,34.7,8.1,2.2,0.2,0.5,3.6,0.2,0.4,0.2,1.8,0.2,8.5,0.9,0.2,0.8,6.1,4.5,4.6,4.6,0.4,0.0,26.5,8.2,0.8,0.3,0.9,0.0
85,5.5,38.0,9.0,1.8,0.5,1.6,5.2,0.2,0.1,0.4,3.1,0.5,8.5,0.6,0.0,0.8,6.9,4.9,5.8,5.8,0.6,0.0,30.3,10.4,0.3,0.0,1.0,0.0,4.0,33.5,7.2,1.1,0.3,0.8,3.7,0.2,0.1,0.2,4.1,0.1,7.5,0.8,0.1,1.0,7.1,4.1,5.1,5.1,0.4,0.0,24.9,8.4,1.0,0.0,0.6,0.0
86,4.3,33.9,9.0,2.1,0.3,0.6,4.2,0.6,0.4,0.5,3.6,0.2,5.9,0.7,0.1,1.0,8.0,4.0,3.6,3.6,0.1,0.0,28.5,9.7,0.4,0.0,1.0,0.0,5.9,40.2,12.0,2.8,0.4,1.4,5.6,0.8,0.2,0.8,2.2,0.4,9.6,0.6,0.6,0.6,8.3,5.0,3.4,3.4,0.2,0.1,29.7,10.1,1.1,0.0,0.5,0.0
87,3.4,33.1,7.0,1.1,0.1,1.2,3.0,0.1,0.1,0.4,2.1,0.0,9.1,0.3,0.1,0.4,5.7,3.5,5.9,5.9,0.0,0.1,27.6,12.2,1.2,0.0,0.9,0.0,5.8,36.7,10.8,2.6,0.4,1.4,5.4,0.6,0.1,0.1,3.2,0.1,9.2,0.5,0.1,0.6,7.6,3.8,4.7,4.7,0.3,0.0,26.6,7.6,1.0,0.1,0.7,0.0
88,3.1,33.3,8.3,1.6,0.4,0.8,3.1,0.2,0.4,0.4,2.1,0.1,7.3,0.4,0.2,0.5,6.6,4.4,5.6,5.6,0.2,0.0,27.0,9.7,1.5,0.0,0.5,0.0,3.9,34.0,8.2,2.4,0.0,0.9,3.7,0.5,0.4,0.1,2.7,0.1,7.4,0.7,0.2,0.9,5.9,4.4,3.1,3.1,0.2,0.0,26.7,12.5,0.1,0.1,1.9,0.0
89,5.7,32.9,9.8,1.9,0.3,0.7,5.4,0.6,0.4,0.1,3.8,0.6,7.3,0.3,0.1,0.4,7.2,3.4,2.6,2.6,0.5,0.0,27.0,11.0,1.0,0.0,0.7,0.0,3.6,35.9,8.7,1.6,0.2,1.0,3.0,0.2,0.4,0.1,3.4,0.3,9.8,0.9,0.3,0.6,7.9,3.6,1.8,1.8,0.4,0.0,27.8,10.1,0.9,0.0,0.7,0.0
90,4.9,33.2,9.1,2.4,0.2,0.7,4.3,0.1,0.3,0.6,3.9,0.2,8.0,0.2,0.3,1.5,7.5,3.7,4.8,4.8,0.4,0.0,27.0,10.9,0.8,0.3,1.0,0.0,2.6,32.6,7.1,1.5,0.1,0.6,2.4,0.1,0.1,0.2,4.3,0.0,6.5,0.2,0.1,1.1,7.7,3.7,5.1,5.1,0.3,0.0,25.1,9.1,0.8,0.0,0.7,0.0
91,3.5,31.5,7.3,1.1,0.5,0.7,3.5,0.5,0.5,0.5,3.1,0.3,8.3,0.4,0.3,1.2,6.1,4.3,2.3,2.3,0.0,0.0,28.2,11.8,0.7,0.1,1.1,0.0,2.4,34.6,6.8,1.8,0.0,0.3,2.3,0.5,0.2,0.2,2.8,0.0,9.4,0.9,0.2,0.6,7.1,3.9,3.4,3.4,0.5,0.0,27.3,9.5,0.9,0.1,0.7,0.0
92,4.3,31.6,8.5,1.9,0.2,0.8,3.9,0.4,0.3,0.5,3.1,0.6,6.5,0.8,0.5,1.5,5.9,3.6,3.8,3.8,0.1,0.0,27.3,9.7,0.6,0.1,0.9,0.0,5.6,36.4,9.6,1.6,0.2,1.1,5.2,0.0,0.4,0.8,4.7,0.2,6.8,0.9,0.1,0.9,8.3,3.9,3.2,3.2,0.5,0.0,27.8,10.5,0.9,0.3,0.7,0.0
93,3.3,31.5,7.9,1.4,0.0,1.3,3.0,0.2,0.3,0.3,2.3,0.1,6.1,0.6,0.0,0.8,6.4,3.7,3.2,3.2,0.2,0.2,27.0,7.7,0.4,0.1,0.3,0.0,2.9,34.8,7.6,1.6,0.3,0.5,2.6,0.1,0.3,0.3,2.0,0.2,6.6,0.3,0.2,0.2,6.7,4.3,4.0,4.0,0.6,0.1,25.7,10.2,0.6,0.1,1.1,0.0
94,4.5,35.2,8.7,1.7,0.2,0.9,4.0,0.3,0.0,0.2,3.6,0.1,8.7,0.6,0.4,0.6,7.3,4.1,3.9,3.9,0.8,0.0,28.5,10.0,0.8,0.1,1.3,0.0,3.8,35.1,8.4,1.9,0.2,0.5,3.8,0.2,0.3,0.2,1.7,0.2,8.7,1.0,0.2,0.9,6.1,4.4,4.5,4.5,0.4,0.0,26.5,8.3,0.8,0.3,0.9,0.0
95,5.6,32.4,7.8,1.4,0.2,1.1,4.8,0.3,0.5,0.2,5.6,0.1,7.9,0.8,0.2,0.8,7.6,3.7,4.2,4.2,0.1,0.0,27.6,10.6,0.9,0.0,1.0,0.0,4.3,35.0,8.7,2.1,0.2,0.7,4.0,0.4,0.2,0.3,4.0,0.2,8.4,1.3,0.1,1.0,7.7,5.0,2.5,2.5,0.7,0.0,27.2,10.3,0.8,0.1,1.4,0.0
96,5.8,38.1,9.6,1.7,0.5,1.5,5.5,0.3,0.1,0.4,3.7,0.6,7.9,0.8,0.0,0.9,7.7,5.1,5.3,5.3,0.6,0.0,30.3,10.5,0.2,0.0,1.2,0.0,4.1,33.8,7.6,1.0,0.3,0.8,3.9,0.2,0.1,0.2,4.4,0.1,7.9,1.0,0.1,1.0,7.6,4.1,4.9,4.9,0.3,0.1,24.9,8.9,1.0,0.0,0.7,0.0
97,4.2,34.8,9.0,1.9,0.4,0.7,4.1,0.5,0.4,0.6,3.4,0.2,7.0,0.6,0.1,1.0,7.9,4.0,3.8,3.8,0.3,0.0,29.1,9.0,0.4,0.0,0.8,0.0,5.7,39.1,11.0,2.4,0.4,1.3,5.4,0.9,0.2,0.8,2.3,0.4,9.0,0.5,0.6,0.6,7.6,4.8,3.6,3.6,0.2,0.1,29.7,9.4,0.9,0.0,0.4,0.0
98,3.6,33.1,7.1,1.3,0.1,1.2,3.3,0.2,0.1,0.4,2.5,0.0,9.8,0.2,0.1,0.3,6.0,3.6,5.8,5.8,0.1,0.1,27.6,11.9,1.2,0.0,0.9,0.0,5.4,36.5,10.3,2.5,0.4,1.4,5.0,0.6,0.1,0.2,3.5,0.2,9.2,0.1,0.1,0.6,7.9,3.9,4.8,4.8,0.2,0.0,26.6,7.0,1.0,0.1,0.6,0.0
99,4.6,33.0,9.7,1.6,0.3,0.4,4.2,0.0,0.3,0.3,3.0,0.1,5.5,0.9,0.5,0.9,7.1,3.8,3.7,3.7,0.4,0.0,27.0,9.7,0.5,0.0,0.6,0.0,4.7,35.6,9.2,1.4,0.2,0.8,4.3,0.5,0.2,0.1,4.0,0.1,6.7,0.3,0.1,0.8,7.8,4.2,3.9,3.9,0.6,0.0,26.5,8.3,0.5,0.0,0.8,0.0
100,3.5,34.1,9.1,1.9,0.4,0.9,3.5,0.2,0.5,0.5,2.3,0.1,7.2,0.4,0.2,0.4,7.4,4.6,5.5,5.5,0.2,0.0,27.0,9.2,1.5,0.0,0.3,0.0,4.3,34.9,8.9,2.3,0.1,1.1,4.1,0.4,0.3,0.1,2.5,0.0,7.2,0.5,0.2,0.9,6.0,4.3,3.5,3.5,0.2,0.0,26.7,11.9,0.2,0.1,1.8,0.0
101,5.8,32.9,9.8,1.8,0.3,0.9,5.5,0.5,0.4,0.1,3.5,0.6,6.9,0.2,0.1,0.5,6.7,3.2,2.1,2.1,0.5,0.0,27.0,10.2,0.9,0.0,0.6,0.0,3.5,35.9,8.7,1.7,0.2,0.9,2.9,0.2,0.4,0.1,3.4,0.3,9.8,0.8,0.3,0.6,8.0,3.5,2.7,2.7,0.4,0.0,27.5,9.8,1.0,0.0,0.8,0.0
102,3.5,31.8,7.6,1.0,0.4,0.8,3.5,0.4,0.5,0.4,3.1,0.4,7.5,0.4,0.3,1.3,6.2,4.2,1.9,1.9,0.0,0.0,28.2,11.7,0.6,0.1,1.1,0.0,2.4,34.2,6.5,1.6,0.0,0.3,2.3,0.5,0.2,0.2,2.7,0.0,9.0,0.9,0.2,0.7,6.6,3.9,3.8,3.8,0.5,0.0,27.3,9.9,0.9,0.3,0.7,0.0
103,4.1,31.5,8.4,1.8,0.2,0.7,3.8,0.3,0.3,0.5,2.8,0.5,6.4,0.8,0.4,1.4,5.9,3.6,4.1,4.1,0.2,0.0,27.0,9.4,0.6,0.1,1.1,0.0,6.2,36.8,10.0,1.9,0.3,1.0,5.7,0.0,0.3,0.8,4.8,0.2,7.0,0.9,0.1,1.0,8.1,4.0,3.4,3.4,0.6,0.0,27.8,10.5,0.9,0.3,0.8,0.0
104,4.1,32.5,8.2,1.3,0.1,1.5,4.0,0.5,0.2,0.4,3.7,0.4,7.5,0.8,0.3,0.5,7.6,3.2,3.0,3.0,0.4,0.0,27.0,9.6,0.2,0.0,0.4,0.0,2.8,33.1,6.9,0.9,0.2,0.8,2.7,0.4,0.2,0.3,1.4,0.2,9.2,0.7,0.4,0.5,5.0,3.5,3.8,3.8,0.2,0.0,25.5,9.1,0.8,0.2,0.9,0.0
105,6.8,35.4,11.9,2.3,0.2,1.7,6.6,0.3,0.5,0.3,3.0,0.4,5.5,0.7,0.3,1.2,6.9,4.3,4.3,4.3,0.6,0.1,27.6,12.8,0.8,0.2,1.3,0.0,5.3,36.7,9.5,1.4,0.1,0.5,4.9,0.4,0.3,0.3,3.9,0.2,9.5,1.6,0.3,0.5,7.5,3.9,3.9,3.9,0.8,0.0,28.0,10.5,0.3,0.0,0.6,0.0
106,4.3,32.2,9.0,1.8,0.3,0.4,4.0,0.1,0.4,0.2,2.5,0.0,5.7,0.8,0.5,0.8,6.2,3.8,3.5,3.5,0.4,0.0,27.0,9.5,0.3,0.0,0.5,0.0,4.7,35.9,9.6,1.6,0.2,0.8,4.4,0.5,0.2,0.2,4.5,0.1,7.2,0.3,0.1,0.8,8.7,4.1,4.3,4.3,0.6,0.1,26.2,8.3,0.5,0.0,0.8,0.0
107,5.9,33.0,10.0,1.9,0.4,1.0,5.6,0.6,0.5,0.1,3.3,0.6,7.0,0.1,0.1,0.6,6.7,3.3,2.2,2.2,0.5,0.0,27.0,10.3,0.9,0.0,0.6,0.0,3.6,35.9,8.7,1.9,0.3,0.9,3.0,0.2,0.4,0.0,3.3,0.3,8.9,0.7,0.2,0.7,7.7,3.3,3.5,3.5,0.3,0.0,27.2,9.4,1.1,0.0,0.9,0.0
108,4.5,32.8,8.6,1.6,0.1,1.6,4.4,0.5,0.2,0.4,3.4,0.3,7.0,0.9,0.3,0.4,7.2,3.4,3.6,3.6,0.4,0.0,27.0,9.6,0.4,0.0,0.5,0.0,5.6,39.0,11.0,2.3,0.4,1.5,5.4,0.9,0.2,0.9,2.4,0.4,8.5,0.3,0.7,0.7,7.8,4.9,4.5,4.5,0.2,0.1,29.4,9.0,0.8,0.1,0.4,0.0
109,3.2,31.8,7.7,1.3,0.0,1.2,2.8,0.1,0.2,0.4,2.4,0.0,6.5,0.7,0.0,0.7,6.8,3.7,3.3,3.3,0.2,0.2,27.0,7.6,0.3,0.0,0.3,0.0,3.3,34.8,8.5,1.7,0.3,0.5,3.0,0.1,0.3,0.5,1.7,0.2,6.9,0.4,0.2,0.2,7.1,4.0,3.9,3.9,0.6,0.1,25.1,9.6,0.8,0.1,1.0,0.0
110,5.6,31.9,7.7,1.9,0.2,0.9,4.8,0.3,0.4,0.2,5.4,0.0,7.9,0.8,0.2,0.7,7.4,3.5,4.1,4.1,0.1,0.0,27.0,11.2,1.0,0.0,0.9,0.0,4.2,35.6,8.6,2.1,0.2,0.7,4.0,0.3,0.0,0.1,3.6,0.2,7.9,1.2,0.1,0.9,7.5,4.8,2.3,2.3,0.7,0.0,27.2,10.5,0.7,0.2,1.2,0.0
111,2.6,34.4,7.6,1.3,0.2,0.4,2.4,0.1,0.1,0.6,1.7,0.0,7.7,0.3,0.0,0.7,7.1,3.8,3.8,3.8,0.4,0.0,28.2,11.1,0.5,0.0,1.3,0.0,2.9,32.0,6.2,1.0,0.0,1.0,2.9,0.4,0.2,0.3,2.2,0.1,9.8,0.5,0.0,0.7,5.2,3.1,3.8,3.8,0.7,0.0,24.9,10.9,0.7,0.1,0.7,0.0
112,5.1,33.1,9.0,2.8,0.2,0.7,4.6,0.1,0.4,0.4,4.2,0.2,8.4,0.2,0.3,1.2,7.4,3.7,5.2,5.2,0.4,0.0,27.0,10.5,0.8,0.2,0.8,0.0,2.7,32.6,7.1,1.7,0.1,0.5,2.4,0.1,0.2,0.1,4.4,0.0,6.7,0.2,0.1,1.0,7.7,3.8,5.1,5.1,0.4,0.0,25.1,8.9,0.7,0.0,0.6,0.0
